Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-7560	methylerythritol phosphate pathway II	2.7.1.148-RXN	EC-2.7.1.148	G2Z-6686-MONOMER	4-(cytidine 5'-diphospho)-2-<i>C</i>-methyl-D-erythritol kinase	G2Z-6686	Manes.01G176400
PWY-7560	methylerythritol phosphate pathway II	2.7.1.148-RXN	EC-2.7.1.148	G2Z-7141-MONOMER	4-(cytidine 5'-diphospho)-2-<i>C</i>-methyl-D-erythritol kinase	G2Z-7141	Manes.02G134400
PWY-7560	methylerythritol phosphate pathway II	ISPH2-RXN	EC-1.17.7.4	G2Z-11608-MONOMER	isopentenyl-diphosphate:NAD(P)+ oxidoreductase	G2Z-11608	Manes.15G147700
PWY-7560	methylerythritol phosphate pathway II	ISPH2-RXN	EC-1.17.7.4	G2Z-12164-MONOMER	isopentenyl-diphosphate:NAD(P)+ oxidoreductase	G2Z-12164	Manes.17G098700
PWY-7560	methylerythritol phosphate pathway II	RXN0-884	EC-1.17.7.4	G2Z-11608-MONOMER	dimethylallyl-diphosphate:NAD(P)+ oxidoreductase	G2Z-11608	Manes.15G147700
PWY-7560	methylerythritol phosphate pathway II	RXN0-884	EC-1.17.7.4	G2Z-12164-MONOMER	dimethylallyl-diphosphate:NAD(P)+ oxidoreductase	G2Z-12164	Manes.17G098700
PWY-7560	methylerythritol phosphate pathway II	RXN0-882	EC-1.17.7.1	G2Z-7775-MONOMER	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	G2Z-7775	Manes.04G021700
PWY-7560	methylerythritol phosphate pathway II	RXN0-882	EC-1.17.7.1	G2Z-10306-MONOMER	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	G2Z-10306	Manes.11G144700
PWY-7560	methylerythritol phosphate pathway II	RXN0-302	EC-4.6.1.12	G2Z-6898-MONOMER	2-<i>C</i>-methyl-D-erythritol 2,4-cyclodiphosphate synthase	G2Z-6898	Manes.02G017800
PWY-7560	methylerythritol phosphate pathway II	DXPREDISOM-RXN	EC-1.1.1.267	G2Z-8658-MONOMER	1-deoxy-D-xylulose 5-phosphate reductoisomerase	G2Z-8658	Manes.06G104700
PWY-7560	methylerythritol phosphate pathway II	DXPREDISOM-RXN	EC-1.1.1.267	G2Z-11100-MONOMER	1-deoxy-D-xylulose 5-phosphate reductoisomerase	G2Z-11100	Manes.14G065900
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-7345-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-7345	Manes.03G017900
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-8518-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-8518	Manes.06G028100
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-10573-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-10573	Manes.12G124300
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-10849-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-10849	Manes.13G101600
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-11295-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-11295	Manes.14G161600
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-11352-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-11352	Manes.15G018800
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	G2Z-11945-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	G2Z-11945	Manes.16G118600
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.179	G2Z-11553-MONOMER	&beta;-ketoacyl-ACP synthase	G2Z-11553	Manes.15G120000
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-8513-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-8513	Manes.06G025500
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-8878-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-8878	Manes.07G028700
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-10369-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-10369	Manes.12G014900
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-10687-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-10687	Manes.13G015500
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-12607-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-12607	Manes.S061800
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	G2Z-12635-MONOMER	3-oxoacyl-[ACP] reductase	G2Z-12635	Manes.S080800
FASYN-ELONG-PWY	fatty acid elongation -- saturated	ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9	G2Z-9195-MONOMER	2,3,4-saturated-fatty-acid-[acp] reductase	G2Z-9195	Manes.08G046300
FASYN-ELONG-PWY	fatty acid elongation -- saturated	ENOYL-ACP-REDUCT-NADPH-RXN	EC-1.3.1.39	unknown	unknown	unknown	unknown
FASYN-ELONG-PWY	fatty acid elongation -- saturated	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-2.3.1.86	G2Z-6614-MONOMER	3-hydroxyacyl-[acp] dehydratase	G2Z-6614	Manes.01G139400
PWY3O-450	phosphatidylcholine biosynthesis I	RXN-5781	EC-2.7.8.2	G2Z-8604-MONOMER	diacylglycerol cholinephosphotransferase	G2Z-8604	Manes.06G076700
PWY3O-450	phosphatidylcholine biosynthesis I	RXN-5781	EC-2.7.8.2	G2Z-11155-MONOMER	diacylglycerol cholinephosphotransferase	G2Z-11155	Manes.14G094200
PWY3O-450	phosphatidylcholine biosynthesis I	2.7.7.15-RXN	EC-2.7.7.15	G2Z-7470-MONOMER	CTP:phosphocholine cytidylyltransferase	G2Z-7470	Manes.03G074300
PWY3O-450	phosphatidylcholine biosynthesis I	CHOLINE-KINASE-RXN	EC-2.7.1.32	G2Z-7228-MONOMER	choline kinase	G2Z-7228	Manes.02G183800
PWY-3561	choline biosynthesis III	RXN-5781	EC-2.7.8.2	G2Z-8604-MONOMER	diacylglycerol cholinephosphotransferase	G2Z-8604	Manes.06G076700
PWY-3561	choline biosynthesis III	RXN-5781	EC-2.7.8.2	G2Z-11155-MONOMER	diacylglycerol cholinephosphotransferase	G2Z-11155	Manes.14G094200
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-6468-MONOMER	phosphatidylcholine cholineesterase	G2Z-6468	Manes.01G069500
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-6634-MONOMER	phosphatidylcholine cholineesterase	G2Z-6634	Manes.01G151100
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-7091-MONOMER	phosphatidylcholine cholineesterase	G2Z-7091	Manes.02G110600
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-7333-MONOMER	phosphatidylcholine cholineesterase	G2Z-7333	Manes.03G008700
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-7711-MONOMER	phosphatidylcholine cholineesterase	G2Z-7711	Manes.03G199600
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-7951-MONOMER	phosphatidylcholine cholineesterase	G2Z-7951	Manes.04G113900
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-8126-MONOMER	phosphatidylcholine cholineesterase	G2Z-8126	Manes.05G041300
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-8315-MONOMER	phosphatidylcholine cholineesterase	G2Z-8315	Manes.05G142100
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-9322-MONOMER	phosphatidylcholine cholineesterase	G2Z-9322	Manes.08G114700
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-9973-MONOMER	phosphatidylcholine cholineesterase	G2Z-9973	Manes.10G123500
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-10096-MONOMER	phosphatidylcholine cholineesterase	G2Z-10096	Manes.11G027600
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-10151-MONOMER	phosphatidylcholine cholineesterase	G2Z-10151	Manes.11G055100
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-11338-MONOMER	phosphatidylcholine cholineesterase	G2Z-11338	Manes.15G009600
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-11952-MONOMER	phosphatidylcholine cholineesterase	G2Z-11952	Manes.16G121600
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-12233-MONOMER	phosphatidylcholine cholineesterase	G2Z-12233	Manes.18G009000
PWY-3561	choline biosynthesis III	PHOSCHOL-RXN	EC-3.1.4.4	G2Z-12613-MONOMER	phosphatidylcholine cholineesterase	G2Z-12613	Manes.S069700
PWY-3561	choline biosynthesis III	2.7.7.15-RXN	EC-2.7.7.15	G2Z-7470-MONOMER	CTP:phosphocholine cytidylyltransferase	G2Z-7470	Manes.03G074300
PWY-2541	plant sterol biosynthesis	RXN3O-218	EC-1.14.19.20	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11939	EC-1.1.1	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11938	EC-1.1.1	G2Z-11865-MONOMER	4&alpha;-carboxy-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol dehydrogenase/C4-decarboxylase	G2Z-11865	Manes.16G087200
PWY-2541	plant sterol biosynthesis	RXN-11938	EC-1.1.1	G2Z-12219-MONOMER	4&alpha;-carboxy-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol dehydrogenase/C4-decarboxylase	G2Z-12219	Manes.18G002100
PWY-2541	plant sterol biosynthesis	RXN-11937	EC-1.14.13	G2Z-6675-MONOMER	4&alpha;-formyl-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol-methyl oxidase	G2Z-6675	Manes.01G168500
PWY-2541	plant sterol biosynthesis	RXN-11937	EC-1.14.13	G2Z-7132-MONOMER	4&alpha;-formyl-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol-methyl oxidase	G2Z-7132	Manes.02G127900
PWY-2541	plant sterol biosynthesis	RXN-11936	EC-1.14.13	G2Z-6675-MONOMER	4&alpha;-hydroxymethyl-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol-methyl oxidase	G2Z-6675	Manes.01G168500
PWY-2541	plant sterol biosynthesis	RXN-11936	EC-1.14.13	G2Z-7132-MONOMER	4&alpha;-hydroxymethyl-stigmasta-7,24(24<sup>1</sup>)-dien-3&beta;-ol-methyl oxidase	G2Z-7132	Manes.02G127900
PWY-2541	plant sterol biosynthesis	RXN-11935	EC-1.14.13	G2Z-6675-MONOMER	24-ethylidenelophenol 4&alpha;-methyl oxidase	G2Z-6675	Manes.01G168500
PWY-2541	plant sterol biosynthesis	RXN-11935	EC-1.14.13	G2Z-7132-MONOMER	24-ethylidenelophenol 4&alpha;-methyl oxidase	G2Z-7132	Manes.02G127900
PWY-2541	plant sterol biosynthesis	RXN-11934	EC-1.1.1	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11933	EC-1.1.1	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11932	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11931	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11930	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11929	EC-1.1.1	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11928	EC-1.1.1	G2Z-11865-MONOMER	3&beta;-hydroxysteroid dehydrogenase/C4-decarboxylase	G2Z-11865	Manes.16G087200
PWY-2541	plant sterol biosynthesis	RXN-11928	EC-1.1.1	G2Z-12219-MONOMER	3&beta;-hydroxysteroid dehydrogenase/C4-decarboxylase	G2Z-12219	Manes.18G002100
PWY-2541	plant sterol biosynthesis	RXN-11927	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11926	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-11925	EC-1.14.13	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	PWY-5670	-	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-8352	EC-1.14.19.41	G2Z-6682-MONOMER	24-epi-campsterol desaturase	G2Z-6682	Manes.01G172800
PWY-2541	plant sterol biosynthesis	RXN-8352	EC-1.14.19.41	G2Z-7138-MONOMER	24-epi-campsterol desaturase	G2Z-7138	Manes.02G132100
PWY-2541	plant sterol biosynthesis	RXN-8353	EC-1.3	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	2.1.1.143-RXN	EC-2.1.1.143	G2Z-8316-MONOMER	sterol 24C methyltransferase	G2Z-8316	Manes.05G142300
PWY-2541	plant sterol biosynthesis	2.1.1.143-RXN	EC-2.1.1.143	G2Z-10226-MONOMER	sterol 24C methyltransferase	G2Z-10226	Manes.11G099000
PWY-2541	plant sterol biosynthesis	2.1.1.143-RXN	EC-2.1.1.143	G2Z-12234-MONOMER	sterol 24C methyltransferase	G2Z-12234	Manes.18G009200
PWY-2541	plant sterol biosynthesis	RXN-4243	EC-1.14.19.41	G2Z-6682-MONOMER	C-22 sterol desaturase	G2Z-6682	Manes.01G172800
PWY-2541	plant sterol biosynthesis	RXN-4243	EC-1.14.19.41	G2Z-7138-MONOMER	C-22 sterol desaturase	G2Z-7138	Manes.02G132100
PWY-2541	plant sterol biosynthesis	RXN-4242	EC-1.3.1	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-4224	-	G2Z-7490-MONOMER	&Delta;<sup>24-25</sup>-sitosterol reductase	G2Z-7490	Manes.03G081200
PWY-2541	plant sterol biosynthesis	RXN-4221	-	G2Z-7490-MONOMER	isofucosterol isomerase	G2Z-7490	Manes.03G081200
PWY-2541	plant sterol biosynthesis	RXN-4222	-	G2Z-7490-MONOMER	24-methylenecholesterol isomerase	G2Z-7490	Manes.03G081200
PWY-2541	plant sterol biosynthesis	RXN-4210	EC-1.3.1.21	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-4209	EC-1.14.19.20	unknown	unknown	unknown	unknown
PWY-2541	plant sterol biosynthesis	RXN-708	EC-1.3	G2Z-7490-MONOMER	24-methyldesmosterol reductase	G2Z-7490	Manes.03G081200
PWY-2541	plant sterol biosynthesis	RXN-707	EC-1.3.1.21	G2Z-10978-MONOMER	5-dehydroepisterol &Delta;<sup>7</sup> reductase	G2Z-10978	Manes.14G008000
PWY-2541	plant sterol biosynthesis	RXN-4161	EC-5.3.3.5	G2Z-10581-MONOMER	4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-dien-3&beta;-ol &Delta;8-&Delta;7-sterol isomerase	G2Z-10581	Manes.12G130500
PWY-2541	plant sterol biosynthesis	RXN-4144	EC-1.3.1.70	G2Z-9521-MONOMER	4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-trien-3&beta;-ol &Delta;<sup>14</sup> reductase	G2Z-9521	Manes.09G060500
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-6413-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-6413	Manes.01G035100
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-6547-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-6547	Manes.01G103800
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-7606-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-7606	Manes.03G148100
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-8236-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-8236	Manes.05G101800
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9385-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-9385	Manes.08G149600
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9674-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-9674	Manes.09G142300
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-11422-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-11422	Manes.15G053300
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-11788-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-11788	Manes.16G051000
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9955-MONOMER		G2Z-9955	Manes.10G108300
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9756-MONOMER		G2Z-9756	Manes.09G188800
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9755-MONOMER		G2Z-9755	Manes.09G188700
PWY-2541	plant sterol biosynthesis	1.14.13.70-RXN	EC-1.14.13.70	G2Z-9303-MONOMER	obtusifoliol-14&alpha;-demethylase	G2Z-9303	Manes.08G100400
PWY-2541	plant sterol biosynthesis	CYCLOEUCALENOL-CYCLOISOMERASE-RXN	EC-5.5.1.9	G2Z-8688-MONOMER	cycloeucalenol cycloisomerase	G2Z-8688	Manes.06G118100
PWY-2541	plant sterol biosynthesis	CYCLOEUCALENOL-CYCLOISOMERASE-RXN	EC-5.5.1.9	G2Z-11068-MONOMER	cycloeucalenol cycloisomerase	G2Z-11068	Manes.14G052800
PWY-2541	plant sterol biosynthesis	RXN-4021	EC-2.1.1.41	G2Z-10226-MONOMER	sterol methyltransferase	G2Z-10226	Manes.11G099000
PWY-2541	plant sterol biosynthesis	CYCLOARTENOL-SYNTHASE-RXN	EC-5.4.99.8	G2Z-7310-MONOMER	cycloartenol synthase	G2Z-7310	Manes.02G223000
PWY-2541	plant sterol biosynthesis	CYCLOARTENOL-SYNTHASE-RXN	EC-5.4.99.8	G2Z-7320-MONOMER	cycloartenol synthase	G2Z-7320	Manes.02G227300
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-12090-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-12090	Manes.17G071300
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-11559-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-11559	Manes.15G122600
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-9751-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-9751	Manes.09G185400
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-9307-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-9307	Manes.08G103800
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-8226-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-8226	Manes.05G093200
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-8076-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-8076	Manes.05G016500
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-6796-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-6796	Manes.01G239900
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1134	EC-1.2.4.1	G2Z-6711-MONOMER	pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase	G2Z-6711	Manes.01G194500
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1132	EC-1.8.1.4	G2Z-11332-MONOMER		G2Z-11332	Manes.15G005700
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1132	EC-1.8.1.4	G2Z-7724-MONOMER		G2Z-7724	Manes.03G209100
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1132	EC-1.8.1.4	G2Z-7713-MONOMER		G2Z-7713	Manes.03G202500
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-7246-MONOMER	lipoate acetyltransferase	G2Z-7246	Manes.02G190800
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-8002-MONOMER	lipoate acetyltransferase	G2Z-8002	Manes.04G141800
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-9390-MONOMER	lipoate acetyltransferase	G2Z-9390	Manes.08G151500
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-9391-MONOMER	lipoate acetyltransferase	G2Z-9391	Manes.08G151600
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-9507-MONOMER	lipoate acetyltransferase	G2Z-9507	Manes.09G056200
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-9860-MONOMER	lipoate acetyltransferase	G2Z-9860	Manes.10G054100
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-10085-MONOMER	lipoate acetyltransferase	G2Z-10085	Manes.11G023600
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-11164-MONOMER	lipoate acetyltransferase	G2Z-11164	Manes.14G100900
PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	RXN0-1133	EC-2.3.1.12	G2Z-12414-MONOMER	lipoate acetyltransferase	G2Z-12414	Manes.18G100100
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-6538-MONOMER		G2Z-6538	Manes.01G097900
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-7214-MONOMER		G2Z-7214	Manes.02G174800
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-8624-MONOMER		G2Z-8624	Manes.06G086900
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-10429-MONOMER		G2Z-10429	Manes.12G043100
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-11131-MONOMER		G2Z-11131	Manes.14G084200
PWY-5114	UDP-sugars interconversion	PWY-7346	-	G2Z-12646-MONOMER		G2Z-12646	Manes.S094200
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-6428-MONOMER		G2Z-6428	Manes.01G047800
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-6460-MONOMER		G2Z-6460	Manes.01G065100
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-6883-MONOMER		G2Z-6883	Manes.02G009300
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-6916-MONOMER		G2Z-6916	Manes.02G025300
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-7719-MONOMER		G2Z-7719	Manes.03G206800
PWY-5114	UDP-sugars interconversion	PWY-7344	-	G2Z-11324-MONOMER		G2Z-11324	Manes.15G001800
PWY-5114	UDP-sugars interconversion	PWY-5113	-	G2Z-7752-MONOMER		G2Z-7752	Manes.04G010600
PWY-5114	UDP-sugars interconversion	PWY-5113	-	G2Z-10321-MONOMER		G2Z-10321	Manes.11G155500
PWY-5114	UDP-sugars interconversion	PWY-5113	-	G2Z-10334-MONOMER		G2Z-10334	Manes.11G160600
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-6474-MONOMER		G2Z-6474	Manes.01G074000
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-6840-MONOMER		G2Z-6840	Manes.01G266700
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-7600-MONOMER		G2Z-7600	Manes.03G144400
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-8139-MONOMER		G2Z-8139	Manes.05G046800
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-8732-MONOMER		G2Z-8732	Manes.06G136800
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-11030-MONOMER		G2Z-11030	Manes.14G033800
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-11271-MONOMER		G2Z-11271	Manes.14G147600
PWY-5114	UDP-sugars interconversion	PWY-4861	-	G2Z-11430-MONOMER		G2Z-11430	Manes.15G056600
PWY-5114	UDP-sugars interconversion	PWY-4821	-	unknown	unknown	unknown	unknown
PWY-5114	UDP-sugars interconversion	PWY-63	-	G2Z-6428-MONOMER		G2Z-6428	Manes.01G047800
PWY-5114	UDP-sugars interconversion	PWY-63	-	G2Z-6460-MONOMER		G2Z-6460	Manes.01G065100
PWY-5114	UDP-sugars interconversion	PWY-63	-	G2Z-6916-MONOMER		G2Z-6916	Manes.02G025300
PWY-5114	UDP-sugars interconversion	PWY-63	-	G2Z-8558-MONOMER		G2Z-8558	Manes.06G054100
PWY-5114	UDP-sugars interconversion	PWY-63	-	G2Z-11230-MONOMER		G2Z-11230	Manes.14G126800
PWY-5114	UDP-sugars interconversion	PWY-3261	-	unknown	unknown	unknown	unknown
PWY-4	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	RXN-14753	-	unknown	unknown	unknown	unknown
PWY-4	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	GALACTURONOKINASE-RXN	EC-2.7.1.44	G2Z-11502-MONOMER	D-galacturonokinase	G2Z-11502	Manes.15G099200
PWY-4	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	RXN-3	-	G2Z-7203-MONOMER	UDP-galacturonate pyrophosphorylase	G2Z-7203	Manes.02G169300
